2022-10-13 18:38:59,246 INFO    MainThread:33323 [wandb_setup.py:_flush():76] Configure stats pid to 33323
2022-10-13 18:45:53,415 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:45:53,422 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:45:53,423 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:45:59,187 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:45:59,585 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:45:59,586 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:46:06,876 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:46:10,807 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:46:10,807 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:46:59,202 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:46:59,680 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:46:59,681 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:04,293 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:17,365 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:17,365 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:17,369 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:18,478 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:18,479 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:23,256 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:23,866 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:23,866 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:31,389 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:32,559 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:32,559 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:33,738 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:34,459 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:34,459 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:35,652 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:42,260 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:42,260 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:47:49,023 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:47:52,416 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:47:52,417 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:48:40,412 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:48:41,590 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:48:41,591 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:48:41,822 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:48:51,323 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:48:51,323 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:48:51,339 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:48:54,367 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:48:54,367 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:49:07,137 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:49:10,009 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:49:10,010 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:49:52,187 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:49:53,266 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:49:53,266 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:49:56,772 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:50:04,729 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:50:04,730 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-10-13 18:50:12,319 INFO    MainThread:33323 [wandb_init.py:_resume_backend():383] resuming backend
2022-10-13 18:50:12,343 INFO    MainThread:33323 [wandb_init.py:_pause_backend():374] pausing backend
2022-10-13 18:50:12,343 INFO    MainThread:33323 [jupyter.py:save_ipynb():377] not saving jupyter notebook
